,customer_id,company_name,industry,region,signup_date,plan_type,monthly_usage,support_tickets,last_active_date,churn_flag,lifetime_value,nps_score
2596,2597,Mercado Ltd,Logistics,North America,8/22/2025,Enterprise,47,2,9/16/2025,0,5194.17,74
2597,2598,Daniels-Gonzalez,Finance,North America,7/3/2024,Enterprise,52,5,3/28/2025,0,5404.98,68
2598,2599,"Alexander, Fowler and Miller",Finance,North America,5/5/2026,Pro,31,2,8/23/2026,0,1072.9,27
2599,2600,Olson LLC,Manufacturing,North America,10/16/2024,Enterprise,61,5,12/6/2024,0,5465.19,51
2600,2601,King-Edwards,Technology,North America,4/9/2026,Free,2,0,7/17/2026,1,12.68,-58
2601,2602,"Bennett, Glass and Baker",Manufacturing,North America,11/5/2023,Free,6,0,11/12/2023,1,20.76,-3
2602,2603,"Chandler, Kent and Mills",Retail,Asia-Pacific,6/4/2023,Enterprise,54,1,7/7/2023,0,5257.66,43
2603,2604,Leonard-Boyer,Logistics,North America,1/6/2026,Pro,33,0,3/11/2026,0,1000.34,24
2604,2605,Phillips PLC,Logistics,Latin America,3/17/2023,Pro,33,1,6/8/2023,0,992.34,51
2605,2606,"Lane, Rogers and White",Healthcare,Europe,5/14/2025,Basic,13,0,5/16/2025,0,294.97,20
2606,2607,Buck-Smith,Technology,North America,3/13/2023,Pro,30,2,6/4/2023,0,993.55,44
2607,2608,Martinez Ltd,Logistics,North America,7/4/2025,Free,3,0,7/19/2025,1,28.53,18
2608,2609,Baker and Sons,Healthcare,Asia-Pacific,5/11/2023,Basic,19,1,7/26/2023,0,373.59,32
2609,2610,"Kaiser, Brown and Jackson",Technology,Asia-Pacific,6/13/2022,Basic,12,1,11/5/2022,0,242.21,-4
2610,2611,"Peters, Hicks and Moreno",Healthcare,North America,7/23/2024,Enterprise,65,11,9/11/2024,0,5400.06,61
2611,2612,"Rodriguez, Benton and Hart",Logistics,North America,2/3/2026,Free,6,0,2/7/2026,1,53.68,45
2612,2613,Johnson-Owens,Logistics,North America,1/30/2023,Basic,20,1,2/26/2023,0,343.84,-2
2613,2614,Jones-Stevenson,Technology,North America,6/27/2025,Enterprise,46,4,8/12/2025,0,5387.92,49
2614,2615,Norman-Livingston,Finance,Latin America,8/24/2023,Free,3,0,11/14/2023,1,27.43,-59
2615,2616,"Thompson, Sanchez and Perez",Healthcare,North America,1/7/2024,Pro,27,2,2/20/2024,0,1041.99,44
2616,2617,Chambers Inc,Retail,Latin America,8/12/2025,Pro,22,2,8/23/2025,0,860.38,40
2617,2618,"Garcia, Berry and Edwards",Technology,North America,12/29/2024,Pro,31,0,7/17/2025,0,1012.5,12
2618,2619,"Combs, Nixon and Banks",Logistics,Asia-Pacific,8/17/2025,Pro,30,2,9/2/2025,0,1085.18,54
2619,2620,Wall-Wilkins,Healthcare,North America,7/15/2023,Free,9,0,8/22/2023,0,36.91,12
2620,2621,Velasquez-Allen,Manufacturing,Europe,5/20/2022,Basic,16,2,6/24/2022,0,351.52,46
2621,2622,Wilson Group,Technology,Europe,7/26/2025,Free,4,0,9/9/2025,1,36.95,12
2622,2623,Schneider-Hanson,Finance,Asia-Pacific,4/28/2026,Pro,33,4,7/7/2026,0,878.74,31
2623,2624,Bell Ltd,Manufacturing,North America,2/23/2023,Pro,25,4,5/15/2023,0,901.52,40
2624,2625,Rivas Group,Logistics,North America,11/18/2022,Pro,34,2,1/30/2023,0,958.12,30
2625,2626,"Patton, Johnson and Moreno",Finance,Asia-Pacific,4/30/2023,Pro,35,1,7/30/2023,0,1033.43,46
2626,2627,"Foster, Taylor and Sawyer",Finance,North America,10/28/2022,Enterprise,44,1,10/31/2022,0,5363.21,58
2627,2628,"Watts, Rodriguez and Campbell",Healthcare,Europe,2/14/2026,Basic,14,1,4/4/2026,0,334.07,59
2628,2629,"Jones, Spence and Sawyer",Healthcare,Asia-Pacific,9/14/2023,Free,6,0,11/11/2023,1,40.47,33
2629,2630,Green-Cunningham,Retail,Asia-Pacific,2/20/2026,Basic,15,0,3/7/2026,0,301.33,5
2630,2631,"Smith, Gibson and Miller",Finance,Asia-Pacific,11/6/2023,Free,5,0,11/11/2023,1,16.36,0
2631,2632,"White, Jennings and Ramsey",Logistics,North America,2/25/2024,Free,7,0,3/17/2024,1,19.03,-44
2632,2633,Duncan-Anthony,Manufacturing,Europe,1/11/2025,Free,6,0,2/14/2025,1,28.21,27
2633,2634,"Phelps, Banks and Cook",Manufacturing,North America,4/19/2023,Basic,16,1,4/24/2023,0,336.64,-1
2634,2635,Boyd Ltd,Technology,Europe,4/20/2023,Free,8,1,9/12/2023,0,69.55,-7
2635,2636,"Fuentes, Cole and Silva",Manufacturing,North America,6/14/2022,Pro,22,0,6/15/2022,0,984.3,47
2636,2637,"Hampton, Bauer and Jackson",Finance,North America,8/5/2023,Free,3,0,8/30/2023,1,18.22,31
2637,2638,Clark Group,Manufacturing,North America,6/18/2025,Enterprise,54,3,8/9/2025,0,5429.23,61
2638,2639,"Cole, Obrien and Ford",Manufacturing,North America,2/7/2024,Enterprise,58,2,5/31/2024,0,5165.77,55
2639,2640,Santiago Ltd,Manufacturing,Asia-Pacific,10/15/2023,Free,5,1,10/17/2023,1,28.28,-20
2640,2641,"Ramsey, Garcia and Brooks",Logistics,North America,6/1/2025,Basic,19,2,8/17/2025,0,275.97,-2
2641,2642,Clark Group,Finance,North America,12/23/2025,Free,8,0,12/23/2025,0,54.43,-2
2642,2643,Oconnor-Rice,Manufacturing,North America,1/7/2024,Basic,19,0,6/11/2024,0,343.3,9
2643,2644,Pittman LLC,Logistics,North America,1/23/2025,Pro,31,1,5/25/2025,0,957.15,50
2644,2645,Rios-Sanders,Healthcare,Europe,8/18/2024,Basic,14,1,12/16/2024,0,302.05,6
2645,2646,Yang Inc,Healthcare,Latin America,2/3/2024,Basic,26,0,2/8/2024,0,324.7,16
2646,2647,Warren and Sons,Manufacturing,Asia-Pacific,9/22/2023,Enterprise,44,5,10/8/2023,0,5361.99,50
2647,2648,Martin and Sons,Technology,North America,10/17/2025,Basic,11,2,3/28/2026,0,235.54,7
2648,2649,Mccoy Ltd,Finance,Asia-Pacific,5/8/2024,Basic,12,1,7/6/2024,0,245.33,-5
2649,2650,Jones Group,Technology,Latin America,5/17/2023,Pro,24,2,8/12/2023,0,946.32,14
2650,2651,Flores-Shepard,Healthcare,North America,5/10/2026,Free,7,1,6/25/2026,1,21.21,-16
2651,2652,"Edwards, Osborne and Burns",Logistics,Europe,11/17/2023,Basic,20,0,3/16/2024,0,314.39,6
2652,2653,Simmons Inc,Healthcare,Europe,8/3/2025,Pro,33,1,10/3/2025,0,966.31,49
2653,2654,Bell and Sons,Healthcare,Asia-Pacific,6/18/2024,Free,2,0,1/10/2025,1,4.51,10
2654,2655,Valenzuela-Huffman,Healthcare,North America,4/6/2024,Basic,15,0,4/23/2024,0,273.38,3
2655,2656,Morris Inc,Healthcare,Asia-Pacific,6/6/2025,Free,4,0,8/2/2025,1,31.62,-7
2656,2657,Smith Inc,Technology,North America,2/3/2026,Basic,13,3,2/23/2026,0,263.34,-25
2657,2658,"Burke, Black and Good",Finance,North America,3/15/2023,Pro,23,2,4/24/2023,0,1014.41,92
2658,2659,"Turner, Jackson and Barron",Manufacturing,Europe,6/24/2022,Free,5,0,8/19/2022,1,37.39,32
2659,2660,Edwards-Reed,Finance,Europe,5/16/2024,Basic,10,1,5/20/2024,0,252.83,41
2660,2661,Paul Ltd,Retail,North America,12/12/2025,Basic,14,2,1/28/2026,0,260.74,34
2661,2662,Jackson-Banks,Technology,Europe,7/17/2022,Pro,31,2,7/24/2022,0,878.65,44
2662,2663,Richardson Ltd,Finance,Latin America,3/20/2025,Pro,32,1,5/16/2025,0,917.13,44
2663,2664,"Mathews, Rollins and Smith",Retail,Asia-Pacific,7/1/2023,Basic,14,0,9/14/2023,0,331.67,23
2664,2665,Campbell Ltd,Technology,Latin America,8/25/2024,Basic,13,1,8/29/2024,0,323.31,23
2665,2666,Hawkins-Blair,Finance,Europe,6/30/2025,Pro,26,1,9/27/2025,0,912.32,53
2666,2667,"Rivera, Andrade and Bennett",Retail,Europe,12/11/2023,Basic,14,0,1/2/2024,0,332.83,48
2667,2668,Crawford Ltd,Manufacturing,North America,4/22/2024,Free,7,1,8/4/2024,1,35.06,7
2668,2669,"Jones, Meza and Brown",Finance,Europe,4/10/2023,Pro,25,0,6/6/2023,0,1039.27,22
2669,2670,"Williams, Moore and Green",Manufacturing,North America,5/9/2024,Pro,30,3,6/6/2024,0,920.8,6
2670,2671,Harris-Reed,Finance,North America,6/29/2024,Free,2,1,8/12/2024,1,8.33,20
2671,2672,"Lynn, Keller and Kennedy",Manufacturing,Asia-Pacific,5/30/2022,Free,7,1,6/11/2022,1,46.55,9
2672,2673,Smith Inc,Retail,North America,1/9/2025,Basic,17,1,2/22/2025,0,238.38,19
2673,2674,"Castillo, Carroll and Martinez",Technology,Europe,11/13/2023,Enterprise,42,3,11/23/2023,0,5369.43,57
2674,2675,Campbell Ltd,Retail,North America,10/14/2025,Basic,18,1,12/18/2025,0,307.21,39
2675,2676,Huang and Sons,Manufacturing,Europe,5/19/2023,Free,5,0,7/10/2023,1,45.55,22
2676,2677,Thomas Inc,Manufacturing,Asia-Pacific,4/14/2023,Basic,13,1,4/23/2023,0,290.59,57
2677,2678,Chavez Group,Finance,North America,7/13/2022,Free,5,0,8/29/2022,1,17.49,20
2678,2679,"Yates, Hall and Hale",Manufacturing,Europe,12/8/2024,Basic,16,0,2/5/2025,0,359.92,-2
2679,2680,Thompson-Melton,Healthcare,Asia-Pacific,6/22/2024,Free,3,1,10/22/2024,1,19.59,13
2680,2681,Craig-Miller,Logistics,North America,6/30/2023,Pro,34,2,11/28/2023,0,870.76,16
2681,2682,Pitts Group,Manufacturing,Europe,10/12/2022,Free,4,1,10/30/2022,1,12.72,-6
2682,2683,Randall-Sanchez,Technology,North America,10/15/2022,Free,3,0,10/30/2022,1,16.82,-29
2683,2684,"Cunningham, Wise and Peters",Logistics,Asia-Pacific,12/18/2024,Free,9,1,12/26/2024,0,50.31,-14
2684,2685,Campbell-Williams,Technology,North America,2/19/2023,Free,5,0,3/20/2023,1,16.56,2
2685,2686,Berry-Kim,Logistics,North America,10/18/2024,Enterprise,41,4,10/22/2024,0,5123.52,45
2686,2687,Patterson-Maddox,Healthcare,Asia-Pacific,7/2/2022,Pro,19,0,8/26/2022,0,927.69,5
2687,2688,"Delacruz, Ballard and Castaneda",Finance,Asia-Pacific,7/27/2024,Free,7,0,9/5/2024,1,57.89,-10
2688,2689,Santiago-Gonzalez,Retail,North America,10/22/2023,Pro,35,1,10/25/2023,0,998.3,41
2689,2690,Mora and Sons,Retail,Asia-Pacific,8/3/2023,Pro,22,0,11/15/2023,0,932.89,30
2690,2691,"Silva, Thomas and Middleton",Healthcare,North America,9/19/2022,Free,7,0,9/29/2022,1,67.93,-20
2691,2692,Davidson LLC,Healthcare,North America,2/20/2023,Basic,13,0,3/31/2023,0,237.12,17
2692,2693,Vasquez-Brady,Finance,Latin America,12/9/2022,Basic,15,1,2/16/2023,0,325.81,22
2693,2694,Parker-Atkinson,Healthcare,North America,12/20/2022,Enterprise,51,3,2/9/2023,0,5169.08,57
2694,2695,Johnson LLC,Finance,North America,9/16/2025,Free,4,0,10/13/2025,1,30.27,-65
2695,2696,Hobbs LLC,Healthcare,Europe,11/11/2024,Free,6,0,11/26/2024,1,37.96,25
2696,2697,"Morgan, Contreras and Robertson",Manufacturing,North America,11/13/2024,Free,3,0,12/15/2024,1,21.31,36
2697,2698,Wagner Inc,Healthcare,Latin America,3/16/2024,Pro,24,1,5/12/2024,0,865.03,43
2698,2699,"Vazquez, Klein and Wright",Technology,North America,9/2/2025,Free,4,0,12/28/2025,1,17.67,19
2699,2700,Hall-Edwards,Logistics,Asia-Pacific,3/2/2025,Enterprise,42,1,3/3/2025,0,5263.73,48
2700,2701,"Baker, Richards and Greene",Retail,North America,10/18/2025,Free,5,0,10/24/2025,1,34.59,9
2701,2702,Goodman-Garcia,Logistics,Latin America,4/22/2024,Free,9,0,10/6/2024,0,64,-2
2702,2703,Shaw-Anderson,Manufacturing,North America,1/21/2026,Basic,11,0,7/3/2026,0,249.18,35
2703,2704,Brooks-Larsen,Manufacturing,North America,9/24/2022,Free,9,0,10/23/2022,0,66.99,36
2704,2705,Williams PLC,Healthcare,North America,1/31/2024,Free,7,0,2/1/2024,1,30.64,-18
2705,2706,Butler-Mitchell,Retail,North America,9/26/2024,Pro,23,2,10/16/2024,0,926.86,83
2706,2707,Smith-Levy,Logistics,Europe,12/7/2024,Basic,17,0,1/29/2025,0,246.73,0
2707,2708,"Rogers, Bowen and Watson",Retail,North America,5/10/2023,Free,8,0,5/29/2023,0,66,-19
2708,2709,"Saunders, Smith and Barr",Logistics,North America,7/19/2023,Pro,28,1,9/3/2023,0,964.4,37
2709,2710,Pena Group,Retail,Latin America,4/27/2026,Enterprise,52,6,7/28/2026,0,5477.28,53
2710,2711,Williams-Fisher,Manufacturing,North America,4/25/2026,Pro,30,0,7/5/2026,0,1032.45,-14
2711,2712,"Hammond, Edwards and Davis",Manufacturing,Asia-Pacific,7/27/2024,Free,3,0,8/8/2024,1,23.15,8
2712,2713,Beard-Smith,Manufacturing,Europe,4/3/2025,Free,8,1,6/12/2025,0,64.28,-23
2713,2714,Bell-Johnson,Technology,North America,9/2/2024,Enterprise,56,3,9/24/2024,0,5383.39,68
2714,2715,Wilson and Sons,Finance,Europe,4/28/2023,Free,5,0,7/19/2023,1,10.95,-12
2715,2716,Cummings-Savage,Finance,Latin America,4/23/2025,Free,7,1,7/11/2025,1,67.87,-2
2716,2717,Torres PLC,Retail,North America,9/28/2025,Free,6,0,9/30/2025,1,33.9,0
2717,2718,Watkins-Green,Manufacturing,North America,3/19/2026,Basic,15,0,4/27/2026,0,242.98,53
2718,2719,Parker-Miller,Retail,Europe,2/7/2023,Free,5,0,2/24/2023,1,10.63,-20
2719,2720,Webb Ltd,Retail,North America,7/11/2022,Basic,10,0,9/19/2022,0,285.01,11
2720,2721,"Mendoza, Shea and Baker",Healthcare,North America,8/5/2025,Basic,13,1,10/8/2025,0,319.77,34
2721,2722,"Blackwell, Santiago and Wilson",Manufacturing,Latin America,8/17/2024,Enterprise,58,6,10/18/2024,0,5215.41,45
2722,2723,"Mitchell, Ford and Martinez",Retail,Europe,8/3/2023,Basic,13,0,9/21/2023,0,280.42,11
2723,2724,Pace and Sons,Logistics,North America,10/4/2022,Free,5,0,11/18/2022,1,40.5,-31
2724,2725,"Russo, Cordova and Berry",Retail,Europe,11/12/2023,Pro,36,3,1/21/2024,0,1155.55,62
2725,2726,"Rodriguez, Johnson and Mills",Logistics,North America,11/20/2025,Free,5,1,12/29/2025,1,38.96,4
2726,2727,Mccarty-Jenkins,Retail,North America,6/3/2022,Free,6,1,9/24/2022,1,42.29,0
2727,2728,Shepherd PLC,Manufacturing,Europe,7/29/2024,Basic,15,2,8/22/2024,0,280.81,24
2728,2729,Yates-Rios,Technology,North America,10/18/2024,Pro,27,0,12/2/2024,0,988.57,34
2729,2730,Terrell LLC,Technology,North America,7/17/2025,Free,2,0,7/20/2025,1,18.19,-25
2730,2731,"Brown, Grant and Davis",Logistics,North America,1/11/2026,Basic,14,0,2/21/2026,0,325.58,73
2731,2732,"Ellis, Brown and Glass",Healthcare,Europe,9/19/2022,Pro,30,5,10/25/2022,0,1007.44,14
2732,2733,Johnson-Vaughan,Logistics,Latin America,12/10/2022,Basic,15,1,1/29/2023,0,265.8,-11
2733,2734,Lloyd-Moss,Retail,North America,2/19/2024,Basic,11,0,4/22/2024,0,285.78,31
2734,2735,"May, Sosa and Brown",Manufacturing,Europe,10/2/2025,Pro,23,2,10/27/2025,0,1007.08,53
2735,2736,York-Jackson,Manufacturing,Asia-Pacific,3/13/2024,Free,5,0,3/25/2024,1,20.64,0
2736,2737,Carr PLC,Logistics,Asia-Pacific,5/17/2023,Free,4,0,10/27/2023,1,11.1,20
2737,2738,Nelson and Sons,Manufacturing,North America,4/22/2024,Free,4,0,5/28/2024,1,23.8,-22
2738,2739,Jones-Kane,Technology,North America,6/30/2025,Basic,9,1,7/26/2025,0,253.55,22
2739,2740,"Wilson, Warren and Harris",Finance,Europe,5/10/2026,Free,9,0,5/23/2026,0,70.21,38
2740,2741,Tanner-Wheeler,Finance,Asia-Pacific,3/4/2026,Pro,27,1,3/23/2026,0,857.92,44
2741,2742,Hill LLC,Finance,North America,10/2/2023,Pro,36,3,11/21/2023,0,1011.14,25
2742,2743,"Collins, Jacobson and Smith",Retail,Asia-Pacific,1/25/2026,Free,7,0,2/10/2026,1,45.89,21
2743,2744,"Ramos, Jones and Watson",Finance,North America,5/26/2022,Pro,27,1,7/31/2022,0,903.39,28
2744,2745,Wong-Swanson,Manufacturing,Latin America,5/29/2025,Basic,14,1,7/8/2025,0,287.04,25
2745,2746,"Moore, Hayes and Rosario",Logistics,Europe,11/6/2024,Pro,33,2,12/29/2024,0,1027.7,61
2746,2747,"Stafford, Rodriguez and Hill",Logistics,Europe,5/19/2025,Free,5,0,5/24/2025,1,34.3,24
2747,2748,"Smith, Chan and Shaffer",Manufacturing,North America,3/12/2023,Pro,35,0,5/29/2023,0,1049,32
2748,2749,"Sanchez, Duran and Dyer",Finance,North America,3/23/2025,Free,3,0,6/12/2025,1,10.6,4
2749,2750,Baker PLC,Manufacturing,North America,2/18/2023,Enterprise,45,1,7/2/2023,0,5302.82,64
2750,2751,"Green, Perez and Brooks",Manufacturing,Asia-Pacific,10/16/2022,Free,3,0,11/13/2022,1,18.36,-28
2751,2752,"Ballard, King and Silva",Manufacturing,North America,6/20/2023,Pro,31,1,6/24/2023,0,1034.32,1
2752,2753,"Faulkner, Lawrence and Clarke",Manufacturing,North America,2/6/2024,Basic,19,2,3/22/2024,0,317.44,32
2753,2754,"Allen, Smith and Jenkins",Finance,North America,1/9/2023,Pro,31,2,4/25/2023,0,991.4,56
2754,2755,Jackson Ltd,Logistics,North America,12/28/2025,Free,5,0,3/3/2026,1,19.66,-7
2755,2756,"Rangel, Rosario and Holland",Healthcare,Latin America,8/30/2025,Enterprise,62,3,9/20/2025,0,5257.04,9
2756,2757,Payne Group,Technology,North America,12/10/2022,Free,5,2,12/10/2022,1,37.49,5
2757,2758,"Castro, Anderson and Jones",Manufacturing,Europe,2/8/2024,Free,5,1,5/5/2024,1,21.31,-8
2758,2759,Willis Group,Retail,North America,1/23/2024,Free,3,0,2/16/2024,1,23.84,20
2759,2760,"Lewis, Lopez and Rodriguez",Finance,North America,9/26/2024,Free,3,0,1/7/2025,1,13.66,11
2760,2761,Melton-Barber,Retail,North America,12/15/2024,Pro,32,1,1/3/2025,0,882.29,69
2761,2762,Hernandez and Sons,Technology,North America,5/12/2023,Free,8,2,5/17/2023,0,68.19,30
2762,2763,"Fisher, Sanders and Lewis",Healthcare,Europe,5/13/2026,Free,6,0,5/31/2026,1,23.08,30
2763,2764,Patel-Parker,Retail,Europe,3/4/2026,Free,6,1,3/13/2026,1,44.4,-10
2764,2765,"Dawson, Combs and Johnson",Technology,North America,5/7/2025,Free,3,0,6/25/2025,1,22.59,12
2765,2766,"Morgan, Hughes and Smith",Manufacturing,North America,7/6/2024,Free,3,1,8/2/2024,1,12.05,8
2766,2767,Mullins-Bailey,Finance,Asia-Pacific,5/25/2025,Free,6,1,5/29/2025,1,32.07,-1
2767,2768,"Rivers, Reed and Gibson",Manufacturing,Europe,8/27/2025,Free,5,1,10/8/2025,1,24.16,27
2768,2769,Wood-Tucker,Retail,Latin America,10/19/2024,Basic,23,0,1/23/2025,0,272.67,29
2769,2770,Miller Group,Finance,North America,11/22/2023,Basic,20,0,12/2/2023,0,387.89,43
2770,2771,"Morgan, Webster and Reid",Finance,North America,12/22/2023,Basic,14,1,2/27/2024,0,316.49,17
2771,2772,"Richardson, Weber and Turner",Logistics,North America,11/1/2023,Basic,13,0,11/8/2023,0,317.08,40
2772,2773,Thompson LLC,Retail,Asia-Pacific,2/23/2025,Free,2,0,6/26/2025,1,10.76,18
2773,2774,"Levine, Irwin and Boyd",Technology,North America,9/23/2023,Basic,11,1,10/22/2023,0,309.55,38
2774,2775,"Frederick, White and Steele",Retail,Europe,3/29/2025,Free,6,0,4/8/2025,1,31.07,-27
2775,2776,Brady Inc,Manufacturing,Europe,11/23/2024,Free,3,0,1/14/2025,1,20.82,32
2776,2777,Smith and Sons,Healthcare,Asia-Pacific,11/13/2023,Pro,37,3,11/27/2023,0,886.44,1
2777,2778,"Lawson, Glass and Reed",Manufacturing,Europe,9/5/2025,Basic,20,0,9/25/2025,0,368.77,32
2778,2779,"Maxwell, Allen and Jenkins",Manufacturing,North America,2/21/2026,Pro,33,2,5/18/2026,0,1075.51,45
2779,2780,"Brown, Jennings and Galvan",Retail,North America,9/2/2025,Pro,26,0,12/15/2025,0,896.01,50
2780,2781,Rivas Group,Manufacturing,Latin America,2/1/2024,Free,9,0,5/14/2024,0,26.16,11
2781,2782,"Moore, Powell and Hernandez",Logistics,North America,3/18/2025,Basic,14,0,4/30/2025,0,265.57,-6
2782,2783,Kirk-Gonzales,Healthcare,Asia-Pacific,8/13/2024,Basic,20,2,9/24/2024,0,309.74,27
2783,2784,Sharp Ltd,Finance,Europe,5/19/2024,Free,6,0,6/29/2024,1,45.45,35
2784,2785,Sanders Inc,Healthcare,North America,10/6/2024,Basic,19,1,11/12/2024,0,348.4,44
2785,2786,Jackson-Dillon,Healthcare,North America,10/13/2023,Basic,17,0,2/27/2024,0,256.06,-7
2786,2787,"Ball, Warner and Sampson",Healthcare,North America,9/9/2024,Free,2,1,12/14/2024,1,15.65,14
2787,2788,"Hall, Lee and Villanueva",Retail,Asia-Pacific,5/24/2023,Basic,20,1,6/1/2023,0,354.84,16
2788,2789,Howell LLC,Healthcare,Europe,3/3/2026,Basic,14,0,7/12/2026,0,312.01,17
2789,2790,Brown-Davis,Finance,North America,2/27/2026,Free,5,0,8/30/2026,1,34.61,3
2790,2791,Salazar PLC,Logistics,Europe,2/22/2026,Free,4,0,2/27/2026,1,35,5
2791,2792,"Hensley, Finley and Jordan",Retail,Europe,12/9/2024,Free,3,0,3/17/2025,1,29.02,-35
2792,2793,Shepherd-Gordon,Technology,North America,12/11/2024,Free,6,0,12/21/2024,1,20.8,23
2793,2794,"Johnson, Browning and Hall",Manufacturing,Latin America,10/25/2023,Free,3,0,10/31/2023,1,9.54,-45
2794,2795,"Morrison, Warren and Kelly",Logistics,Europe,2/2/2026,Free,3,0,2/5/2026,1,26.9,8
2795,2796,Simmons PLC,Healthcare,Latin America,9/27/2025,Free,6,0,11/18/2025,1,39.13,-21
2796,2797,"Crawford, Harrington and Riley",Technology,North America,4/26/2023,Free,2,1,5/6/2023,1,14.43,19
2797,2798,Barrett and Sons,Logistics,North America,5/20/2024,Basic,11,0,6/6/2024,0,281.95,18
2798,2799,Matthews Group,Technology,North America,10/13/2022,Basic,15,0,11/3/2022,0,270.68,0
2799,2800,Patterson-Oconnor,Healthcare,Europe,7/12/2023,Basic,16,0,11/5/2023,0,329.77,18
2800,2801,Burns-Rich,Retail,North America,5/19/2022,Free,2,0,8/28/2022,1,8.25,63
2801,2802,Smith and Sons,Manufacturing,Latin America,9/15/2023,Free,1,0,11/10/2023,1,5.34,-39
2802,2803,Henderson PLC,Retail,North America,2/24/2023,Basic,12,1,5/10/2023,0,291.95,11
2803,2804,Lambert Ltd,Manufacturing,Europe,6/25/2023,Basic,19,1,6/29/2023,0,295.24,12
2804,2805,Walton PLC,Logistics,Europe,1/19/2023,Pro,27,1,6/12/2023,0,899.24,39
2805,2806,"Gross, Cline and James",Retail,North America,6/20/2022,Free,6,0,7/14/2022,1,53.56,20
2806,2807,Nixon-Davis,Finance,North America,6/29/2025,Basic,10,0,8/15/2025,0,235.08,36
2807,2808,Long-Walker,Manufacturing,Asia-Pacific,8/1/2023,Pro,26,3,8/16/2023,0,1053.14,38
2808,2809,Parsons-Curry,Healthcare,Latin America,10/18/2022,Pro,34,1,11/5/2022,0,1072.71,48
2809,2810,Ramirez-Gordon,Finance,Europe,6/21/2025,Basic,17,0,8/24/2025,0,369.71,15
2810,2811,"Yates, Martin and Lyons",Finance,Europe,5/14/2024,Pro,31,3,8/24/2024,0,947.53,29
2811,2812,"Hughes, Rich and Freeman",Finance,Europe,4/5/2026,Enterprise,39,2,6/2/2026,0,5205.13,42
2812,2813,Hampton-Green,Logistics,North America,12/26/2022,Free,7,0,4/6/2023,1,30.83,-25
2813,2814,Barr-Hughes,Technology,Europe,6/3/2025,Free,5,0,9/15/2025,1,28.1,-17
2814,2815,"Stewart, Barr and Bullock",Retail,Europe,8/3/2022,Pro,36,1,8/30/2022,0,952.71,46
2815,2816,Berg Group,Retail,North America,1/28/2024,Free,2,0,4/7/2024,1,5.84,29
2816,2817,Smith-Lee,Finance,Europe,9/18/2023,Basic,17,2,10/2/2023,0,244.93,7
2817,2818,Jensen-Donovan,Finance,North America,11/30/2023,Pro,21,1,2/6/2024,0,937.22,6
2818,2819,Perkins Group,Logistics,North America,10/10/2025,Enterprise,46,1,10/30/2025,0,5277.71,63
2819,2820,"King, Young and Nguyen",Retail,Asia-Pacific,4/26/2023,Free,5,0,5/4/2023,1,48.67,42
2820,2821,Martinez Inc,Manufacturing,North America,8/7/2022,Basic,20,1,8/9/2022,0,352.58,23
2821,2822,Sanchez-Garcia,Technology,Europe,12/29/2023,Basic,22,0,2/10/2024,0,366.96,20
2822,2823,Jimenez Inc,Healthcare,Europe,1/17/2026,Free,4,0,4/18/2026,1,18.84,4
2823,2824,Jones-Crawford,Healthcare,Asia-Pacific,3/1/2024,Basic,15,2,3/6/2024,0,294.16,19
2824,2825,Hughes-Dawson,Logistics,North America,2/8/2026,Free,7,1,3/21/2026,1,48.94,6
2825,2826,"Roberts, Cannon and Wilkerson",Healthcare,North America,4/6/2023,Pro,32,1,4/11/2023,0,1004.25,18
2826,2827,Hansen-Moreno,Finance,Latin America,6/29/2024,Free,5,0,7/27/2024,1,35.33,22
2827,2828,Brown-Henderson,Finance,Europe,7/5/2025,Pro,28,3,8/8/2025,0,923.72,59
2828,2829,Campbell and Sons,Finance,Europe,5/22/2023,Basic,14,0,1/22/2024,0,332.63,38
2829,2830,Benjamin-Lin,Retail,Europe,5/22/2025,Basic,20,1,6/2/2025,0,321.43,54
2830,2831,"Pace, Smith and Johnson",Finance,North America,8/2/2024,Basic,13,1,8/7/2024,0,311.88,-4
